video_id,title,publishedAt,channelId,category,channelTitle,categoryId,trending_date,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,publish_date,publish_time,publish_hour,days_before_trend,views_per_day
Y4LAKxgBV5w,"Ashish Bhatia And Miesha Iyer’s Most Candid Chat | Splitsvilla, Chosen Ones, Tasks & More",2019-11-16T07:10:47.000Z,UCW-7nV1aZu0PKqj4c8SGP4A,Entertainment,India Forums,24,2019-11-18,ashish bhatia and miesha iyer|miesha iyer|ashish bhatia lifestyle|ashish and miesha|ashish bhatia age|ashish bhatia and miesha|splitsvilla 12 ashish miesha|ashish bhatia splitsvilla|ashish bhatia dance videos|miesha iyer live|ashish bhatia splitsvilla 12|miesha iyer tiktok|miesha iyer biography|miesha iyer boyfriend|miesha iyer and danish|miesha iyer ace of space,306882,14282,619,785,https://i.ytimg.com/vi/Y4LAKxgBV5w/default.jpg,False,False,2019-11-16,07:10:47,7,2,153441.0
mgA8tl_euSM,எது சொல்லற மாறி இருந்தாலும் தெளிவா சொல்லுடா  பாதி சொல்லி ஏன் பயம் பொறுத்துற  || #SENTHIL,2019-11-16T05:00:07.000Z,UCDijWlmwk_fyg-woiy9qtjQ,People & Blogs,Sirikkalam Vaankha,22,2019-11-18,goundamani senthil comedy|senthil comedy|goundamani senthil comedy collection|senthil full comedy|senthil goundamani comedy|goundamani senthil super comedy|koundamani senthil comedy|goundamani senthil best comedy|goundamani full comedy|senthil|goundamani comedy|goundamani super comedy|comedy|goundamani senthil back to back comedy|goundamani senthil manivannan comedy|koundamani comedy|tamil comedy,225567,1199,177,20,https://i.ytimg.com/vi/mgA8tl_euSM/default.jpg,False,False,2019-11-16,05:00:07,5,2,112783.5
4SeWt-VyJ0o,ScoopWhoop: Desi Mom When You Start Dating ft. Yashaswini Dayama and Deepika Amin,2019-11-14T13:18:44.000Z,UCx2HcmpB-UZGkMXOCJ4QIVA,Entertainment,ScoopWhoop,24,2019-11-18,ScoopWhoop|India|funny|New|mard maratha|mardaani 2|ashiqui mein teri|mla no.1|padh le basanti|emiway documentary|telly reporter bigg boss|milo toh sahi|thora sa haq|ayodhya judgement|girlz trailer|teen tigada|when you date a malayali|filtercopy|being indian|tvf|good kid vs bad kids|yashaswini dayama|adulting|deepika amin|little things|sonic|when you date|relationship|boyfriend|girlfriend|permanent roommates|types of couples|first dates|truth hurts,1480650,55269,1710,1249,https://i.ytimg.com/vi/4SeWt-VyJ0o/default.jpg,False,False,2019-11-14,13:18:44,13,4,370162.5
wg4mLHSxDPk,"Roman Reigns Leads BIG INVASION on RAW, Jon Moxley Match Ratings, Fiend Vs Rey, WWE Raw Highlights",2019-11-17T14:04:28.000Z,UCetiwiWVoUBvIHIzYFaEiEw,Entertainment,Wrestle Chatter,24,2019-11-18,wwe survivor series 2019|jon moxley vs kenny omega match ratings|jon moxley vs kenny omega full gear rating|wwe raw highlights,116713,8327,323,627,https://i.ytimg.com/vi/wg4mLHSxDPk/default.jpg,False,False,2019-11-17,14:04:28,14,1,116713.0
8zanEXjUQfw,Blood Circulatory System in Telugu | Inside Human Body | Telugu Badi,2019-11-17T00:59:29.000Z,UCE750MuIvjaYeD5aGUjJcCQ,Science & Technology,Telugu badi (తెలుగుబడి),28,2019-11-18,blood circulation system|blood circulation in Telugu|blood circulation system in human body|inside the human body|blood circulation system video|Telugu badi|blood flow through the body|The Circulatory System|The Heart and Circulatory System|How It works|How does human circulatory system work|Human Circulatory System in telugu|Blood Flow in the Human Body|The living body in telugu|Blood in telugu|Telugu badi videos|The Human Blood Circulatory System in Telugu,67271,5102,72,830,https://i.ytimg.com/vi/8zanEXjUQfw/default.jpg,False,False,2019-11-17,00:59:29,0,1,67271.0
QgaKY4snEeU,"#Ask Ruhez - Total Fun,My Girlfriend,5G Tower India,Redmi Note 9,Color 0S 7 vs Oxygen OS,My Earnings",2019-11-17T05:00:04.000Z,UC8vlDm5xvbxOrCvdu9UNOiA,Science & Technology,Techno Ruhez,28,2019-11-18,realme xt|redmi note 8 pro|realme xt price|redmi note 8|redmi note 8 pro india|realme xt vs redmi note 8 pro|samsung galaxy m30s|vivo z1x|realme 5 pro vs mi a3|realme os|realme os features|android 10|poco f2|techno ruhez|miui 11|jio fiber|unboxing|india|hindi|tech news|technology|review|5g india|news|realme x2 pro|realme xt snapdragon 730g|mi mix alpha|surface duo|askruhez|Realme 6|nokia 8.2|realme x2 pro india price,74491,12159,599,2033,https://i.ytimg.com/vi/QgaKY4snEeU/default.jpg,False,False,2019-11-17,05:00:04,5,1,74491.0
uUUk4mjrDvE,SHIVA Birth Day vlog | My Village Show vlogs #46,2019-11-17T13:45:46.000Z,UCyQMHued_mvOHi9FcchzMZg,People & Blogs,My Village Show Vlogs,22,2019-11-18,MY VILLAGE SHOW|telugu vlogs|vlogs|vlags|village show|anil geela|gangavva|raju|shiva birth day|anji mama|kunda chicken|food vlog|traveling|vlog|comedy vlog|dinner|village life|sankepally|village culture|life style|mvs|mvs vlogs|sriram srikanth,130966,7938,208,1516,https://i.ytimg.com/vi/uUUk4mjrDvE/default.jpg,False,False,2019-11-17,13:45:46,13,1,130966.0
RsdrVR0KBa4,11 CLEVER HACKS WITH RUBBER BAND TO EASE YOUR LIFE,2019-11-16T17:00:07.000Z,UC2etEuPIfohP4P53wM0KImA,Howto & Style,5-Minute Crafts GIRLY,26,2019-11-18,5-minute crafts|girly|5-minute crafts girly|diy|do it yourself|diy crafts|decor crafts|clever crafts|crafts|trucos|trucos de belliza|proyectos faciles|useful things|lifehacks|tricks|tips|diy projects|diy activities|handcraft|tutorial|woman|women|girl|girls|beauty|beauty tips|beauty hacks|hair tie hacks|hair ties|rubber band uses|rubber band hacks|tricks with rubber bands|makeup brushes|kitchen hacks|jeans hacks|curly hair,483001,6147,427,105,https://i.ytimg.com/vi/RsdrVR0KBa4/default.jpg,False,False,2019-11-16,17:00:07,17,2,241500.5
8qe1Oho5zF4,Decor! 11 Awesome Colorful Home Decor Ideas and Room Decorating Hacks,2019-11-15T09:36:35.000Z,UC03RvJoIhm_fMwlUpm9ZvFw,Howto & Style,Crafty Panda,26,2019-11-18,Home decor ideas|Home craft ideas|Home hacks|Home decor|Room decor ideas|Room decor|Indoor decor ideas|Interior design|Decoration ideas|Decorating tips|Decor hacks|Decor ideas|Decor|Creative decor tips|Easy decorations|Colorful decorations|Wall decor|Mirror DIY|Plant DIY|DIY for home|DIY home decor|DIY room decor|DIY projects|DIY crafts|DIY|Do it yourself|How to|Tutorials|Tips and tricks|Ideas|Useful things|Lifehacks|Household|Crafty panda,4639008,38481,5130,505,https://i.ytimg.com/vi/8qe1Oho5zF4/default.jpg,False,False,2019-11-15,09:36:35,9,3,1546336.0
xUxbWMQ-w4I,ಮಹಾಭಾರತದ ಆ ಐವರು ಸಮಬಲರ ಬಗ್ಗೆ ನಿಮಗೆ ಗೊತ್ತಾ..? Five powerful leaders of Mahabharata..!,2019-11-17T05:19:46.000Z,UChYmSuQtdcVimTk7jmpq5rg,Education,Media Masters,27,2019-11-18,bheema|bakasura|kichaka|duryodhana|jarasanda|krishna|pandava|kourava|vasuki|ganga|river ganga|mahabharata|hastinavathi|indraprasta|ekachakranagara|virata nagara|king virata|dwaraka|mathura,59622,3793,56,115,https://i.ytimg.com/vi/xUxbWMQ-w4I/default.jpg,False,False,2019-11-17,05:19:46,5,1,59622.0
ZiaRCqN8G5o,5 मिनट में दही भल्ला की रेसिपी - dahi bhalla chaat fatafat recipe - cookingshooking hindi,2019-11-17T07:14:41.000Z,UCTbNOCtAGaqOEnLMeo3JTeg,People & Blogs,CookingShooking Hindi,22,2019-11-18,dahi bhalla recipe|bread dahi bhalla|cookingshooking hindi|dahi vada recipe|dahi bhalla|how to make dahi vada|dahi vada recipe in hindi|dahi bhalle recipe|dahi vada|how to make dahi bhalla|dahi wada recipe|soft dahi vada recipe|दही बड़ा रेसिपी|dahi bhalla recipe in hindi|5 minute me dahi bhalla|दही भल्ले|dahi bhalle|dahi bara|dahi baray recipe|दही वड़ा|dahi baray|bread se dahi vada|dahi vada 5 minute me|bread dahi vada|delhi dahi bhalla,78804,4864,175,373,https://i.ytimg.com/vi/ZiaRCqN8G5o/default.jpg,False,False,2019-11-17,07:14:41,7,1,78804.0
64cnTg9_syY,News18 Bangla Exclusive: Birbhum-এর Mallarpur-এ টোটো চেপে আহত হনুমান গেলো ওষুধের দোকানে,2019-11-17T07:59:34.000Z,UCbf0XHULBkTfv2hBjaaDw9Q,News & Politics,News18 Bangla,25,2019-11-18,birbhum|mallarpur|monkey|madicine store|monkey story|monkey went to medicine shop|osudher dokane honuman|honumaner golpo|forest departmnet|toto|news18 live|india news|live news|hindi news|banglar khobor|Video|Youtube|Bangla news live|Bangla news 24 ghanta|bangla news channel|Bangla news khabar|bangla news today 2019|Bangla news today live|bengali news|bengali news live 24 ghanta|kolkata|Bengali news18 live|News18 bangla,119136,3230,92,173,https://i.ytimg.com/vi/64cnTg9_syY/default.jpg,False,False,2019-11-17,07:59:34,7,1,119136.0
xsE94QTSgFw,How Girls Act When Nobody is Watching | Aashqeen,2019-11-15T11:38:52.000Z,UCc3b8uaQNySMagDbHsm52Tg,Comedy,Aashqeen,23,2019-11-18,aashqeen|how girls act when nobody is watching|funny|comedy|ashqin comedy|ashqeen video|2019 latest video|barkha sethi|girl alone|lift funny video,416409,58311,1492,2898,https://i.ytimg.com/vi/xsE94QTSgFw/default.jpg,False,False,2019-11-15,11:38:52,11,3,138803.0
PsQwRptqcMg,HASDI : Karan Randhawa (Official Video) Satti Dhillon | Rajat Nagpal | GK DIGITAL | Geet MP3,2019-11-13T12:34:46.000Z,UClZF7OsrECe3t_ADrjZEh_Q,Music,Geet MP3,10,2019-11-18,latest punjabi songs|latest punjabi songs 2019|gk digital|new punjabi songs|new punjabi songs 2019|hit punjabi songs|trending songs|geet mp3|latest songs|new punjabi song|new punjabi song 2019|punjabi songs|punjabi songs 2019|latest punjabi song 2019|new punjabi songs this week|karan randhawa|karan randhawa new song hasdi|karan randhawa hasdi|karan randhawa all song|hasdi karan randhawa|karan|randhawa|hasdi song|trending videos|jass manak,2858587,154132,4205,6031,https://i.ytimg.com/vi/PsQwRptqcMg/default.jpg,False,False,2019-11-13,12:34:46,12,5,571717.4
07enPXUAoQc,"Akhiyaan Milavanga - Commando 3 | Vidyut Jammwal, Adah Sharma | Arijit Singh & Sruthy S | Mannan S",2019-11-14T06:30:52.000Z,UCFFbwnve3yF62-tVXkTyHqg,Music,Zee Music Company,10,2019-11-18,Akhiyaan Milavanga|Commando 3 Songs|sruthy sasidharan songs|vidyut jamwal|adah sharma songs|arijit singh songs|Hindi Romantic Songs|Romantic Arijit Singh Songs|akhiyan mila vanga|akhiyan mila vanga arijit|akhiyan mila vanga arijit singh|akhiyan mila vanga full song|akhiyan mila vanga lyrics|akhiyan mila vanga song by arijit singh|akhiyan mila vanga commando 3|Commando 3 Romantic Song|New Romantic Songs|arijit singh new song|new hindi songs,5597893,111029,2125,2636,https://i.ytimg.com/vi/07enPXUAoQc/default.jpg,False,False,2019-11-14,06:30:52,6,4,1399473.25
udS4-gBINt4,VPL-Valsad Premier League Season-2 2019 | FINAL DAY | Valsad-Gujrat |,2019-11-17T15:00:19.000Z,UC0nyJ7BdKpnHQG1Xog3guXw,Sports,7070 sports,17,2019-11-18,[none],47460,312,54,1,https://i.ytimg.com/vi/udS4-gBINt4/default.jpg,False,False,2019-11-17,15:00:19,15,1,47460.0
I2l_Sv6uuYs,Jamidarer Meyer Ahangkar Churno Kora | Dramatic Scene | Prosenjit | Rituparna | Subhasish,2019-11-15T13:30:01.000Z,UCFiZHxiZ7otQ9e_iYU1sQYA,Entertainment,Movie Scenes - Angel,24,2019-11-18,bengali movies|rituparna bengali movie|Bengali Movie|prosenjit new movie|soumitra chatterjee bengali movie|prosenjit movie|prasenjit bengali full movie|modhu maloti bangla full movie|Subhasish Mukherjee Comedy|Subhasish Mukherjee|Subhasish Mukherjee Comedy Scene|Subhasish Comedy Movie|modhu maloti movie|জমিদার বাড়ির মেয়ে|subhasish comedy|modhu maloti bangla film|jomidar barir meye bangla movie|subhasish mukherjee comedy,609213,893,295,20,https://i.ytimg.com/vi/I2l_Sv6uuYs/default.jpg,False,False,2019-11-15,13:30:01,13,3,203071.0
NY_xvtSGAsg,Sar Sarle Ennenno Anukuntam - Anni Jarugutaya Enti? | Naga Babu | November 24th | ZeeTelugu,2019-11-16T06:25:58.000Z,UC43FtzoqAtvCIZ5dJKkNhmg,Entertainment,Zee Cinemalu,24,2019-11-18,Sar Sarle Ennenno Anukuntam|Pradeep Machiraju|Anasuya Bharadwaj|Anchor Ravi|Chammak Chandra|Naga Babu|Chitti Master|Venu Tillu|Kiraak RP|Dethadi Harika|Aqsa Khan|Dhanraj|Zee Telugu|సరే సర్లే ఎన్నెనో అనుకుంటాం|zee telugu comedy show|pradeep zee telugu shows|#zeetelugushow|anchor anasuya,429122,6398,344,284,https://i.ytimg.com/vi/NY_xvtSGAsg/default.jpg,False,False,2019-11-16,06:25:58,6,2,214561.0
4fJjcvwwOnk,Teen Tigada Part 2- | Elvish Yadav | Horror Comedy,2019-11-13T08:30:00.000Z,UCbmu9wfzxKls40WkCzvqtRA,Comedy,Elvish yadav,23,2019-11-18,elvish yadav|teen tigada part 2 elvish yadav horror comedy|elvish yadav teen tigada|teen tigada part 2|elvish yadav new video|elvish yadav latest video|elvish yadav vines|teen tigada|horror comedy|horror comedy elvish yadav|elvish yadav best video|elvish yadav video|elvish yadav videos|teen tigada elvish|part 2 teen tigada,2217108,176452,5726,8349,https://i.ytimg.com/vi/4fJjcvwwOnk/default.jpg,False,False,2019-11-13,08:30:00,8,5,443421.6
ff3_5nocpjU,Dade Aale Rule | Full Video | Jaskaran Grewal & Gurlej Akhtar | Music Empire New Punjabi Songs 2019,2019-11-16T04:36:03.000Z,UC4fZf9roD6EWeU_QPS3PpLg,Music,VS RECORDS,10,2019-11-18,Dade Ale Rule|Jaskaran Grewal|Gurlej Akhtar|Music Empire|Jaggi Sanghera|New Trailer 2019|New Punjabi Songs 2019 Latest Punjabi Songs 2019|Dilpreet Dhillon|Shery Maan|Babbu Maan|Guru Randhawa|Navjot Sidhu|Badshah|Navjot Singh Sidhu videos|Garry sandhu|Karan Aujla|Deep Jandu|Sidhumoose Aala|Sidhu MooseAala video|jaskaran grewal new song|new videos|new songs|hitt songs,154089,7016,266,274,https://i.ytimg.com/vi/ff3_5nocpjU/default.jpg,False,False,2019-11-16,04:36:03,4,2,77044.5
tm17AvMG_0k,Pencilmate's High Stakes Flying | Animated Cartoons Characters | Animated Short Films,2019-11-17T11:45:01.000Z,UCUAL--p3qAa27luR0IYbjZA,Film & Animation,Pencilmation,1,2019-11-18,pencilmation|animated short films|animated cartoons characters|pencilmate|pencil animation|youtube cartoons|animation|cartoons|pencil|animated shorts|animated cartoon|funny cartoon|splendid cartoon|funny clips|pencilmation cartoons|ross bollinger|pencil mation|family fun|pencilmiss|cartoon series|2d animation|funny animation|stick figure|stick figure animations|funny video|animation characters|pencilmation harry potter,1125961,10913,1642,158,https://i.ytimg.com/vi/tm17AvMG_0k/default.jpg,False,False,2019-11-17,11:45:01,11,1,1125961.0
IvN024wLEzA,நாளை கார்த்திகை முதல் நாள் ஏற்ற வேண்டிய இரு விளக்கு || Be Proud Mommys,2019-11-16T09:53:25.000Z,UCx-hAxhC6a4-8G8Uyu4UBAw,Howto & Style,Be Proud Mommys,26,2019-11-18,[none],141086,783,122,116,https://i.ytimg.com/vi/IvN024wLEzA/default.jpg,False,False,2019-11-16,09:53:25,9,2,70543.0
g9zq4T-JUpw,दारू पिल्यावर लोकं कसं वागतात ? वनिताताई पाटील यांचे तुफान विनोदी किर्तन ! Vanita Tai Patil Kirtan,2019-11-16T12:45:01.000Z,UCTW7-0x11i8y0vJKWcMr2vQ,Entertainment,Marathi Tadka,24,2019-11-18,Marathi Tadka|मराठी तड़का|Marathi Tadka Videos|vanita tai patil kirtan|vanita tai patil powada|vanita tai patil kirtan full|patil tai kirtan|tai patil|वनिता ताई पाटील कीर्तन|वनिता ताई पाटील कीर्तन 2019|वनिता ताई पाटील यांची कीर्तन|महिला कीर्तनकार विशेष|महिला कीर्तनकार महाराष्ट्र|mahila kirtankar marathi|mahila kirtankar kirtan|mahila kirtankar comedy|comedy kirtan marathi|comedy kirtan marathi 2019|कॉमेडी कीर्तन मराठी|कॉमेडी कीर्तनकार,101456,520,115,26,https://i.ytimg.com/vi/g9zq4T-JUpw/default.jpg,False,False,2019-11-16,12:45:01,12,2,50728.0
f5jOb9R3ZI4,പിന്നെ എന്തിനാണ് എന്നെ  കല്യാണം കഴിച്ചത് ?പൊട്ടിക്കരഞ്ഞു റസിയ,2019-11-15T16:42:20.000Z,UCy7Nssc01gJA80wOqdeAOyQ,News & Politics,bnc malayalam,25,2019-11-18,news live|news today|news 24|news anchor|news at 11|news am|a newspaper|news direct|news daily|news debate|news documentary|news death|news dump|indian wedding tragedy|afghan wedding tragedy|tragedy wedding video|steps tragedy wedding|wedding proposal tragedy|wedding dance tragedy|wedding day tragedy,252259,1756,264,362,https://i.ytimg.com/vi/f5jOb9R3ZI4/default.jpg,False,False,2019-11-15,16:42:20,16,3,84086.33333333333
4uzNrDfk1dA,इस Manoj Dey ने मेरे Youtube Channel की पूरी वाट लगा दी ! My Smart Support Vs Manoj Dey,2019-11-17T07:56:44.000Z,UCQmg6f48mtIOX4DoerGJYWw,Science & Technology,My Smart Support,28,2019-11-18,Manoj Dey|My Smart Support|Manoj dey vs my smart support,77969,9776,308,1840,https://i.ytimg.com/vi/4uzNrDfk1dA/default.jpg,False,False,2019-11-17,07:56:44,7,1,77969.0
mABhRZGVlGE,Child Vs. Adult  Ft. Arjun Bijlani | Samreen Ali,2019-11-16T08:30:01.000Z,UC0cHVZAeY_qxI7Z-7nJFXkg,Comedy,Samreen Ali,23,2019-11-18,samreen ali|samreen ali videos|samreen ali funny videos|gurmeet choudhary|samreen ali new videos|child vs adult|samreen|samreen videos|children vs adult|samreen funny videos|5 second challenge|arjun bijlani|arjun bijlani interview|then vs now|high school you vs child you|types of people|kid vs adult|adult|kid vs teen back to school|funny videos|comedy videos|desi comedy|hindi funny video|funny jokes|desi funny comedy|latest funny videos,238998,14564,776,892,https://i.ytimg.com/vi/mABhRZGVlGE/default.jpg,False,False,2019-11-16,08:30:01,8,2,119499.0
HSGGli-uZMs,"Prime #122 : 2Lakh Cr Sales , Facebook Pay , Realme 5S , Oneplus Watch , Phone Blast",2019-11-17T12:07:02.000Z,UC20sXo8ReewkzNKBFgzVCPA,Science & Technology,TAMIL TECH - தமிழ் டெக்,28,2019-11-18,Tamil Tech|TAMILTECH|TAMILTECHOfficial|TAMIL Selvan|Tamil tech official|Facebook Pay|Realme 5S|Oneplus Watch|Phone Blast|Alibaba|11 11 sales|bill gates|Flipkart|Amazon project zero|Realme X2 Pro|Redmi k30|MotoRazar|tiktok|top tech news|weekly tech news|tech fact,64512,11599,148,1059,https://i.ytimg.com/vi/HSGGli-uZMs/default.jpg,False,False,2019-11-17,12:07:02,12,1,64512.0
-NQNO0N6Oj8,Gully lo Pillala Lolli || Dhethadi || Tamada Media,2019-11-14T13:14:38.000Z,UCT6wAVoLBracsaySHIJFDAA,Entertainment,Dhethadi,24,2019-11-18,dhethadi|dethadi|alekhya harika|alekya|harika|comedy videos|entertainment|funny videos|sketches|funny sketches|telangana pilla|husharu pilla|dhethadi videos|dethadi videos|rajnikanth|thalaiva|tribute|tribute to thalaiva|lady rajnikanth|funny comedy videos|videos|Paisa - Aaro Bhutham|Dhethadi Paisa Video|Dhethadi Latest Videos|Telangana pilla,409324,10957,982,557,https://i.ytimg.com/vi/-NQNO0N6Oj8/default.jpg,False,False,2019-11-14,13:14:38,13,4,102331.0
lefSrsFCaNU,ಸಾಹುಕಾರ್ Lakshmi Hebbalkar ಕೈ ಕಾಲಿಗೆ ಬಿದ್ದು ಮಂತ್ರಿಯಾಗಿದ್ದ - Satish Jarkiholi,2019-11-17T08:24:09.000Z,UCa-vioGhe2btBcZneaPonKA,News & Politics,News18 Kannada,25,2019-11-18,ಸಾಹುಕಾರ್ Lakshmi Hebbalkar ಕೈ ಕಾಲಿಗೆ ಬಿದ್ದು ಮಂತ್ರಿಯಾಗಿದ್ದ - Satish Jarkiholi|Satish Jarkiholi|ramesh jarkiholi|lakshmi hebbalkar|latest news in gokak|byelection|jarkiholi brothers|karnataka news live|karnataka latest news|online kannada news|news karnataka|kannada vartha|latest kannada news today|kannada news|kannada breaking news|tv9 live kannada|karnataka live news|news live|live news|karnataka political news live,35233,97,27,6,https://i.ytimg.com/vi/lefSrsFCaNU/default.jpg,False,False,2019-11-17,08:24:09,8,1,35233.0
